Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
4653,0.37,Premium,J,VS2,61.1,60.0,4.63,4.6,2.82,583
5305,1.67,Ideal,H,VS1,61.8,55.9,7.57,7.6,4.69,13887
7940,0.56,Ideal,H,VS1,62.8,56.0,5.28,5.23,3.3,1698
1405,1.41,Very Good,H,SI2,58.5,57.0,7.36,7.44,4.33,7339
11571,0.4,Very Good,F,SI1,,60.0,4.66,4.7,2.91,756
7636,1.01,Ideal,H,VS1,62.6,57.0,6.37,6.4,4.0,5777
26418,0.3,Ideal,G,VS1,61.1,56.0,4.36,4.35,2.66,673
21158,0.31,Ideal,I,VS2,62.0,54.0,4.37,4.4,2.72,452
2847,0.31,Very Good,G,VVS2,63.3,57.0,4.31,4.28,2.72,907
13515,0.3,Ideal,E,VVS2,61.4,55.0,4.34,4.36,2.67,1053
12420,1.2,Premium,G,SI1,62.5,60.0,6.74,6.68,4.21,5868
14187,0.42,Ideal,D,VS2,62.2,55.0,4.75,4.8,2.97,1031
8998,0.9,Good,H,SI2,64.1,58.0,6.05,6.02,3.87,3105
23535,1.02,Ideal,G,SI1,60.3,56.0,6.57,6.54,3.95,4708
20747,0.39,Premium,G,IF,59.8,55.0,4.84,4.77,2.87,1271
26765,1.03,Very Good,F,SI1,61.5,59.0,6.42,6.49,3.97,4996
13125,0.45,Fair,H,VVS2,65.8,56.0,4.82,4.7,3.13,1227
49,0.73,Very Good,E,SI2,62.1,58.0,5.75,5.81,3.59,2395
18791,0.9,Premium,H,VS1,61.8,56.0,6.18,6.16,3.81,4064
1369,0.91,Fair,F,SI1,64.9,57.0,6.13,6.08,3.96,2971
20927,0.3,Ideal,F,IF,62.1,55.0,4.32,4.35,2.69,886
3449,0.35,Ideal,F,VS2,61.5,57.0,4.56,4.52,2.79,906
21527,1.56,Premium,I,SI1,61.7,59.0,7.44,7.38,4.57,7155
23602,0.38,Ideal,F,SI2,62.0,55.0,4.67,4.69,2.9,568
26048,0.3,Very Good,G,VVS2,63.0,57.0,4.28,4.32,2.71,684
14698,1.12,Very Good,G,SI2,61.2,58.0,6.65,6.69,4.08,5504
16422,0.27,Premium,E,VVS2,59.0,59.0,4.27,4.24,2.51,799
13083,1.07,Premium,E,SI2,61.3,59.0,6.58,6.64,4.05,4943
882,1.07,Ideal,D,SI1,61.8,55.0,6.54,6.59,4.06,5767
25502,2.16,Ideal,G,SI2,62.5,54.2,8.23,8.27,5.16,18001
24920,0.37,Premium,J,VS2,60.7,60.0,4.65,4.68,2.83,454
15985,1.21,Very Good,F,VS1,61.1,61.0,6.79,6.87,4.17,9656
18716,0.42,Ideal,F,VS1,61.0,57.0,4.87,4.84,2.96,1103
1608,1.03,Ideal,D,SI2,62.8,56.0,6.46,6.43,4.05,4764
2542,0.73,Ideal,I,VS2,61.9,56.0,5.77,5.82,3.59,2426
5566,1.16,Premium,H,SI2,60.2,59.0,6.84,6.78,4.1,4872
8339,0.54,Ideal,D,SI1,62.6,55.0,5.19,5.23,3.26,1595
11641,1.56,Ideal,H,SI1,60.4,59.0,7.5,7.53,4.54,10642
10682,0.71,Very Good,E,VS1,62.7,57.0,5.69,5.73,3.58,2946
25111,0.33,Ideal,F,VVS1,61.8,57.0,4.44,4.46,2.75,955
1031,2.03,Ideal,G,SI1,60.3,56.0,8.27,8.21,4.97,16224
11706,0.9,Ideal,E,SI1,61.9,54.0,6.19,6.22,3.84,5373
19043,0.35,Premium,J,VS1,62.2,58.0,4.54,4.49,2.81,591
14,0.71,Ideal,D,SI2,61.6,55.0,5.74,5.76,3.54,2767
12612,1.52,Premium,D,SI1,58.4,60.0,7.57,7.52,4.41,12342
19815,1.01,Premium,G,SI1,62.6,60.0,6.36,6.29,3.96,5006
2379,0.72,Ideal,F,VS2,61.1,56.0,5.92,5.8,3.55,3226
1561,2.0,Very Good,H,SI1,60.9,58.0,8.07,8.15,4.94,16280
6766,2.19,Premium,I,SI2,60.8,60.0,8.38,8.34,5.08,15169
15056,0.31,Ideal,D,SI1,63.0,54.0,4.35,4.32,2.73,732
22086,0.71,Ideal,I,SI1,60.2,60.0,5.77,5.79,3.48,2319
11967,0.7,Ideal,F,SI2,62.1,57.0,5.65,5.69,3.52,2398
26275,1.7,Premium,G,VS2,59.0,58.0,7.85,7.8,4.62,15941
17169,0.33,Ideal,E,VVS1,61.2,56.0,4.51,4.45,2.74,1052
19495,1.05,Ideal,I,SI2,61.8,59.0,6.53,6.49,4.02,4723
18266,1.0,Good,H,VS2,63.6,61.0,6.25,6.21,3.96,4722
6541,1.11,Ideal,E,SI2,62.8,55.0,6.62,6.6,4.15,5004
9607,1.0,Very Good,E,VS2,62.8,57.0,6.34,6.37,3.99,6600
5098,0.83,Premium,H,SI1,62.5,59.0,6.02,5.95,3.74,2825
7366,1.25,Ideal,G,SI2,61.1,55.0,6.95,6.99,4.26,6371
10148,2.03,Premium,E,SI2,61.5,59.0,8.16,8.24,5.04,18310
26829,0.4,Very Good,E,VVS2,60.5,58.0,4.76,4.8,2.89,1205
18001,0.38,Ideal,E,VS1,60.7,56.0,4.7,4.72,2.86,933
6061,1.07,Very Good,G,VS2,63.0,55.0,6.5,6.55,4.11,6355
10321,0.78,Premium,E,VS2,62.6,57.0,5.91,5.85,3.68,2970
7953,0.32,Ideal,E,VS2,62.0,57.0,4.41,4.37,2.72,900
4569,0.33,Ideal,E,VS2,62.1,57.0,4.41,4.44,2.75,723
16469,1.51,Premium,H,I1,61.9,58.0,7.39,7.34,4.56,6038
22143,0.78,Very Good,I,SI2,,58.0,5.92,5.97,3.6,2271
16252,0.4,Premium,E,SI1,62.0,55.0,4.74,4.68,2.92,945
5260,0.34,Ideal,F,VS2,62.1,55.0,4.51,4.47,2.79,880
14987,1.18,Ideal,E,VS1,62.4,54.0,6.79,6.74,4.22,9886
24292,1.06,Very Good,H,SI1,62.2,58.0,6.45,6.53,4.04,4878
11241,0.33,Premium,F,VS2,60.0,60.0,4.45,4.49,2.68,577
15249,0.33,Premium,E,SI1,60.9,58.0,4.5,4.46,2.73,743
15971,0.31,Very Good,E,VVS2,61.5,55.0,4.37,4.41,2.7,710
24765,2.02,Very Good,G,SI2,63.3,59.0,8.05,7.96,5.07,13554
4022,0.31,Very Good,J,SI1,62.7,59.0,4.29,4.32,2.7,363
21681,0.71,Good,I,VS1,63.3,56.0,5.65,5.69,3.59,2306
25437,0.3,Very Good,D,SI2,61.0,61.0,4.25,4.31,2.61,447
22092,0.55,Very Good,F,SI1,60.5,59.0,5.29,5.35,3.22,1370
25927,0.37,Very Good,E,VS2,63.0,58.0,4.53,4.58,2.87,811
25021,1.01,Premium,H,VVS1,60.5,57.0,6.55,6.48,3.94,4955
26592,0.92,Ideal,E,SI2,62.1,53.0,6.22,6.25,3.87,4011
9019,0.38,Premium,D,SI1,58.9,61.0,4.79,4.75,2.81,941
7481,2.03,Ideal,F,SI2,61.6,55.0,8.19,8.14,5.03,18578
8875,0.29,Fair,F,SI1,55.8,60.0,4.48,4.41,2.48,1776
21569,1.31,Premium,J,SI2,59.7,59.0,7.06,7.01,4.2,3697
19606,0.81,Very Good,H,VS1,63.6,57.0,5.87,5.9,3.74,3104
9141,0.9,Ideal,D,VS1,61.9,59.0,6.14,6.17,3.81,7393
14812,0.78,Ideal,F,SI2,60.6,55.0,5.99,6.0,3.63,2365
15377,1.05,Very Good,F,VS1,60.2,58.0,6.62,6.74,4.02,7276
17164,1.04,Very Good,F,SI2,63.1,60.0,6.42,6.35,4.03,4508
12003,0.7,Fair,J,VS2,64.6,58.0,5.58,5.56,3.6,1672
3803,0.9,Good,D,SI1,63.2,55.0,6.1,6.14,3.87,4381
2899,0.55,Very Good,G,VVS2,57.1,63.0,5.39,5.47,3.1,1879
632,1.51,Premium,H,SI1,60.7,59.0,7.43,7.39,4.5,10020
5435,0.55,Ideal,I,VS1,62.5,57.0,5.19,5.25,3.26,1297
7558,1.73,Premium,I,SI2,61.1,62.0,7.64,7.54,4.64,7270
1691,1.5,Very Good,G,SI2,63.1,57.0,7.29,7.25,4.59,9282
4148,0.5,Premium,E,SI2,59.5,59.0,5.16,5.19,3.08,1154
6591,1.0,Premium,E,SI1,60.5,59.0,6.45,6.4,3.89,5396
13733,0.7,Good,E,SI1,61.9,58.0,5.63,5.67,3.5,2239
1955,0.41,Premium,I,VVS2,59.9,58.0,4.81,4.87,2.9,827
9102,1.01,Very Good,D,SI1,61.6,59.0,6.42,6.47,3.97,5815
11935,0.35,Very Good,F,VVS1,61.6,56.0,4.53,4.55,2.79,966
3178,1.56,Ideal,J,SI2,62.1,55.0,7.45,7.41,4.62,5766
20988,0.41,Ideal,F,VS1,61.8,56.0,4.75,4.79,2.95,1007
10341,0.7,Premium,H,SI2,62.1,62.0,5.67,5.63,3.51,1999
16346,1.0,Premium,G,VS1,62.4,62.0,6.37,6.33,3.96,6290
14295,0.4,Premium,H,VVS2,60.6,60.0,4.79,4.75,2.89,1125
7403,0.43,Very Good,G,VVS2,61.7,56.0,4.84,4.88,2.99,976
14717,0.4,Premium,F,VVS1,60.2,59.0,4.74,4.76,2.86,1263
6890,1.01,Very Good,F,VS2,59.1,59.0,6.58,6.65,3.91,6196
21353,1.15,Ideal,G,SI2,62.3,56.0,6.67,6.75,4.18,4838
12745,0.33,Ideal,I,VVS2,62.4,57.0,4.44,4.41,2.76,743
25693,0.96,Very Good,G,SI1,63.2,57.0,6.27,6.23,3.95,4247
19629,1.04,Premium,D,SI2,61.0,59.0,6.51,6.54,3.98,4724
1221,0.7,Good,D,SI2,63.6,62.0,5.61,5.55,3.55,2247
26409,1.06,Good,E,SI2,63.9,60.0,6.45,6.41,4.11,4321
24793,0.76,Ideal,H,SI1,61.4,55.0,5.82,5.9,3.6,3050
6860,0.74,Very Good,E,SI2,61.0,57.0,5.83,5.88,3.57,2574
15011,0.33,Ideal,H,SI2,61.2,54.0,4.45,4.5,2.74,448
5024,0.41,Premium,F,VS1,62.7,58.0,4.77,4.74,2.98,1076
3825,0.4,Good,G,SI1,63.3,58.0,4.66,4.69,2.96,655
20806,0.7,Very Good,F,VS2,61.7,60.0,5.63,5.65,3.48,2744
23945,1.01,Ideal,F,SI2,62.7,57.0,6.43,6.37,4.01,4017
2062,0.23,Very Good,E,VVS1,61.4,59.0,3.93,3.99,2.43,530
5639,1.17,Ideal,D,SI2,62.7,57.0,6.7,6.72,4.21,5842
5630,0.72,Ideal,F,SI2,62.0,55.0,5.75,5.79,3.58,2224
2508,1.2,Ideal,I,SI2,62.5,56.0,6.8,6.7,4.22,3931
22382,0.4,Ideal,G,SI1,60.1,56.0,4.8,4.85,2.9,1084
21098,1.16,Premium,G,VS2,59.9,60.0,6.88,6.85,4.11,7203
4053,1.09,Premium,H,VS1,60.2,61.0,6.7,6.66,4.02,5951
12946,0.78,Premium,F,VS1,61.5,58.0,5.93,5.98,3.66,3446
5206,1.09,Premium,F,VS1,61.3,60.0,6.67,6.61,4.07,7588
22093,0.7,Good,I,VS2,57.5,62.0,5.81,5.78,3.33,2268
12681,0.7,Good,H,SI1,63.7,59.0,5.53,5.59,3.54,2218
12276,0.72,Ideal,G,SI1,63.0,56.0,5.71,5.68,3.59,2385
22901,0.5,Ideal,H,SI2,62.3,56.0,5.14,5.09,3.19,1119
1208,1.52,Ideal,J,SI1,61.9,57.0,7.33,7.37,4.55,7356
24363,0.54,Good,E,VS2,60.2,61.0,5.27,5.32,3.19,1771
9158,1.0,Fair,J,SI2,56.3,64.0,6.58,6.54,3.69,3199
14242,0.31,Premium,H,VVS1,60.5,58.0,4.4,4.43,2.67,707
2083,0.7,Very Good,G,VVS2,63.3,59.0,5.59,5.62,3.55,2905
21573,2.0,Good,I,VS2,63.3,56.0,7.98,8.03,5.07,16544
17654,1.59,Ideal,J,SI1,62.4,55.0,7.45,7.48,4.66,8176
15121,2.18,Premium,F,SI1,61.2,60.0,8.38,8.3,5.1,18717
22129,0.52,Premium,G,SI1,62.7,58.0,5.13,5.07,3.2,1249
2548,1.02,Ideal,G,VS2,61.9,53.0,6.5,6.48,4.02,6169
15050,0.53,Premium,G,VS1,60.1,58.0,5.32,5.27,3.18,1813
6000,0.81,Ideal,F,SI2,62.9,57.0,5.97,5.93,3.74,2726
14734,0.71,Ideal,D,SI1,60.2,56.0,5.86,5.83,3.52,2822
10361,1.09,Very Good,G,IF,62.9,57.0,6.52,6.58,4.12,8650
23878,0.5,Very Good,G,SI1,62.2,60.0,5.03,5.07,3.14,1197
20112,1.03,Ideal,G,SI2,61.8,55.0,6.46,6.51,4.01,4582
14714,0.36,Ideal,F,IF,61.7,55.0,4.58,4.62,2.84,1210
2447,0.31,Ideal,I,SI1,62.5,56.0,4.35,4.29,2.7,537
10593,0.3,Ideal,G,VVS2,62.4,55.0,4.32,4.34,2.7,665
11400,1.31,Very Good,I,VS1,62.3,58.0,6.99,7.03,4.37,6885
1325,1.01,Very Good,G,SI2,62.9,56.0,6.36,6.39,4.01,4176
7286,1.16,Ideal,G,VVS2,62.0,56.0,6.75,6.71,4.17,8803
19323,0.34,Premium,G,VS2,61.1,60.0,4.53,4.51,2.76,765
14355,0.41,Very Good,G,VS2,61.0,56.0,4.81,4.83,2.94,827
6532,2.37,Ideal,H,SI2,62.1,55.0,8.52,8.54,5.3,16937
10412,0.51,Good,E,SI1,63.6,59.0,5.13,5.06,3.24,1170
14414,1.01,Premium,G,SI2,61.5,58.0,6.51,6.44,3.98,3461
13721,0.7,Good,H,SI1,65.4,59.0,5.46,5.52,3.59,1840
22289,0.73,Premium,J,VS1,61.3,61.0,5.83,5.78,3.56,2037
6490,0.26,Premium,E,VS1,61.9,58.0,4.1,4.11,2.54,452
9090,0.3,Ideal,F,VVS1,61.5,56.0,4.32,4.36,2.67,1041
15798,1.03,Premium,G,VS2,62.3,57.0,6.51,6.43,4.03,6146
16875,2.0,Fair,E,SI1,65.7,60.0,7.7,7.8,5.09,15330
12291,0.3,Very Good,G,VS1,62.0,60.0,4.23,4.28,2.64,605
22252,0.33,Good,I,VS1,63.1,56.0,4.38,4.4,2.77,521
1657,0.31,Ideal,G,VS2,62.4,55.0,4.32,4.3,2.69,698
6799,1.0,Very Good,G,VS1,59.1,61.0,6.48,6.54,3.85,6435
9069,1.29,Premium,G,SI2,61.1,59.0,7.03,6.95,4.27,6116
10364,0.5,Premium,E,VS2,58.6,60.0,5.21,5.16,3.04,1654
14808,0.33,Premium,E,VS2,60.6,60.0,4.48,4.43,2.7,928
4982,1.03,Ideal,E,SI2,62.0,55.0,6.46,6.44,4.0,4095
21275,1.07,Premium,E,SI2,60.5,59.0,6.59,6.67,4.01,4284
23513,0.75,Ideal,I,VS2,60.4,59.0,5.86,5.9,3.55,2680
306,0.7,Good,F,SI1,64.1,56.0,5.63,5.6,3.6,2289
19668,0.31,Ideal,G,VS2,61.1,57.0,4.37,4.4,2.68,562
8718,1.01,Premium,E,SI1,61.6,59.0,6.44,6.42,3.96,4299
25533,1.01,Premium,D,VVS2,62.4,58.0,6.44,6.39,4.0,10927
7006,1.5,Ideal,I,SI1,64.2,59.0,7.13,7.1,4.57,8736
12896,0.3,Very Good,G,VS2,63.0,55.0,4.29,4.31,2.71,526
6198,1.35,Premium,G,SI2,60.5,60.0,7.16,7.11,4.32,5167
5132,0.33,Ideal,I,VVS2,62.4,57.0,4.41,4.44,2.76,579
14130,1.17,Good,G,VS1,60.0,64.0,6.82,6.77,4.08,7972
2735,1.5,Premium,H,VS2,61.8,59.0,7.3,7.35,4.53,11360
19182,1.03,Ideal,H,SI1,59.8,57.0,6.64,6.57,3.95,5018
18358,1.2,Good,I,SI1,65.0,59.0,6.51,6.57,4.25,5040
2796,1.01,Ideal,H,SI1,61.7,57.0,6.37,6.44,3.96,5387
9899,0.33,Very Good,G,VS2,59.3,61.0,4.49,4.51,2.67,579
1235,1.06,Ideal,G,VVS2,61.4,57.0,6.52,6.55,4.01,8726
2866,1.32,Ideal,G,VVS2,62.3,57.0,6.96,7.04,4.36,11419
2232,1.12,Good,I,VS2,63.8,55.0,6.57,6.63,4.21,4766
6354,1.1,Very Good,H,SI2,62.9,58.0,6.53,6.56,4.12,4422
26106,0.71,Very Good,H,VVS1,62.7,57.0,5.66,5.72,3.57,2938
22083,0.87,Very Good,H,SI1,62.2,57.0,6.05,6.11,3.78,3180
760,1.56,Ideal,E,VS2,60.5,57.0,7.56,7.5,4.56,12717
2090,1.02,Very Good,G,VS1,63.3,58.0,6.42,6.38,4.05,6861
1718,1.53,Premium,J,IF,61.1,58.0,7.45,7.41,4.54,9596
21221,1.17,Ideal,G,VVS2,61.6,56.0,6.77,6.83,4.18,9630
19699,0.7,Premium,F,SI1,60.4,58.0,5.76,5.82,3.5,2196
12197,1.0,Very Good,G,SI1,62.6,59.0,6.29,6.33,3.95,4844
22555,1.51,Fair,E,VS2,65.0,58.0,7.06,7.12,4.61,12829
18325,0.39,Ideal,F,VS1,62.2,56.0,4.7,4.63,2.9,1024
4052,0.3,Very Good,E,VS2,62.4,57.0,4.24,4.29,2.66,658
4394,1.19,Premium,I,SI1,62.1,59.0,6.84,6.78,4.23,5664
3332,1.07,Premium,I,VS2,60.7,58.0,6.62,6.66,4.03,4491
24318,0.32,Ideal,G,SI2,62.5,57.0,4.38,4.35,2.73,540
15980,1.01,Very Good,G,VS1,63.1,55.0,6.34,6.37,4.01,6795
6331,1.12,Very Good,D,SI1,62.2,59.0,6.65,6.67,4.14,5966
11928,1.77,Premium,I,VS1,,58.0,7.76,7.68,4.8,13085
8570,0.31,Good,E,IF,64.2,60.0,4.28,4.22,2.73,1052
14077,0.37,Premium,E,SI1,59.9,59.0,4.7,4.68,2.81,833
1106,0.7,Very Good,E,VS1,63.4,57.0,5.63,5.67,3.58,3095
10881,0.42,Ideal,D,VS2,61.2,56.0,4.84,4.8,2.95,1103
21030,1.52,Very Good,G,VS2,61.9,56.0,7.28,7.39,4.54,13161
23367,1.7,Very Good,H,VS2,61.8,59.0,7.58,7.66,4.71,12257
1810,0.38,Ideal,G,VS1,62.5,56.0,4.64,4.58,2.88,998
15099,0.3,Ideal,G,VVS2,,57.0,4.32,4.28,2.71,878
16586,0.9,Ideal,G,VS1,61.6,55.0,6.27,6.23,3.85,4460
7727,0.43,Premium,H,I1,62.0,59.0,4.83,4.78,2.98,581
5957,0.32,Premium,G,SI2,61.6,59.0,4.38,4.35,2.69,540
18936,0.4,Ideal,F,VVS1,60.7,56.0,4.79,4.77,2.9,1323
7516,0.38,Ideal,E,VVS1,61.9,53.7,4.66,4.67,2.89,1245
17117,1.07,Ideal,F,IF,62.0,57.0,6.52,6.57,4.06,11434
9569,1.23,Premium,H,SI2,61.2,57.0,6.89,6.86,4.21,5373
21922,0.71,Ideal,D,SI1,60.8,56.0,5.8,5.77,3.52,2863
26697,1.05,Premium,H,SI1,60.2,62.0,6.57,6.52,3.94,5139
17486,0.3,Premium,F,VS2,61.8,60.0,4.3,4.27,2.65,673
8129,0.71,Ideal,D,VS2,61.4,57.0,5.73,5.77,3.53,3222
14344,0.72,Ideal,F,SI1,61.5,56.0,5.72,5.79,3.54,2870
6448,0.73,Very Good,D,SI1,63.1,57.0,5.74,5.7,3.61,2808
14005,0.53,Good,E,SI2,63.0,60.0,5.11,5.14,3.23,1127
7570,0.41,Ideal,H,VS2,61.5,55.0,4.78,4.81,2.95,743
4035,0.34,Ideal,E,VVS1,62.1,57.0,4.5,4.46,2.78,1084
25068,1.0,Very Good,G,VVS2,63.0,54.0,6.37,6.43,4.03,8138
24163,0.58,Very Good,F,SI1,62.6,57.0,5.24,5.36,3.32,1373
4779,0.41,Very Good,G,SI1,63.4,57.0,4.73,4.7,2.99,861
8180,0.52,Very Good,G,VVS1,61.1,58.0,5.19,5.22,3.18,2113
194,0.61,Ideal,F,VVS2,61.7,55.0,5.45,5.48,3.37,2833
22541,0.36,Ideal,E,VVS2,62.0,54.0,4.56,4.6,2.84,887
7587,0.55,Premium,H,VVS1,61.1,57.0,5.35,5.26,3.24,1980
21075,0.79,Very Good,E,VS1,62.2,55.0,5.95,6.01,3.72,3827
9287,0.9,Premium,E,VS1,60.1,56.0,6.38,6.3,3.81,5242
4382,0.38,Premium,G,VS1,60.6,58.0,4.67,4.64,2.82,1069
490,1.22,Premium,H,SI1,60.6,60.0,6.92,6.85,4.17,6387
9101,0.4,Good,D,SI1,60.3,61.0,4.74,4.78,2.87,667
2938,0.7,Very Good,F,SI1,62.9,59.0,5.62,5.67,3.55,2401
14858,1.5,Premium,E,SI2,62.7,56.0,7.38,7.33,4.61,8988
7975,0.9,Very Good,J,SI1,63.2,60.0,6.12,6.09,3.86,2753
14375,1.02,Very Good,H,SI2,63.4,54.0,6.37,6.43,4.06,4252
17078,0.59,Ideal,E,VS2,61.5,56.0,5.38,5.42,3.32,1789
7784,2.0,Fair,J,SI1,66.4,55.0,7.82,7.67,5.15,11189
19805,0.71,Ideal,H,SI2,62.2,55.0,5.72,5.7,3.55,2360
25138,0.34,Ideal,G,SI1,61.5,55.0,4.49,4.52,2.77,540
13751,0.54,Premium,E,VS2,60.7,56.0,5.32,5.29,3.22,1760
12357,1.0,Very Good,D,SI2,63.2,57.0,6.24,6.32,3.97,4628
16787,0.72,Ideal,E,SI2,61.8,55.0,5.77,5.75,3.56,2308
8186,1.3,Ideal,G,VS2,62.3,55.0,7.0,6.93,4.34,9540
11313,0.43,Good,F,VS1,57.9,61.0,4.99,5.03,2.9,931
21367,0.24,Premium,E,VVS1,60.6,59.0,4.02,4.0,2.43,668
12862,0.41,Good,G,SI2,63.4,58.0,4.7,4.73,2.99,611
14224,0.39,Ideal,G,SI2,60.9,56.0,4.78,4.74,2.9,716
15457,1.27,Very Good,H,SI1,62.3,58.0,6.87,6.94,4.3,7125
22876,0.41,Ideal,F,VVS2,61.9,55.0,4.74,4.79,2.95,1115
10966,0.53,Very Good,G,SI1,61.0,55.0,5.21,5.32,3.21,1219
7838,1.54,Premium,I,SI2,61.5,61.0,7.41,7.31,4.53,6278
14907,0.4,Very Good,H,VS1,61.8,53.0,4.76,4.78,2.95,770
21078,1.2,Premium,G,VS2,59.4,58.0,6.91,6.85,4.09,7258
14223,1.51,Ideal,G,VS2,62.1,55.0,7.33,7.38,4.57,13532
26076,0.55,Ideal,H,VVS1,61.6,55.0,5.26,5.29,3.25,2303
4513,0.32,Ideal,F,VS1,61.5,56.0,4.4,4.44,2.72,639
8070,0.39,Premium,J,VS1,61.0,62.0,4.71,4.66,2.86,790
19270,1.14,Premium,H,SI1,59.2,58.0,6.86,6.8,4.04,4980
1928,1.04,Ideal,H,SI2,60.3,56.0,6.61,6.58,3.98,4193
19516,1.06,Ideal,H,VVS1,61.3,57.0,6.55,6.53,4.01,7193
24926,1.55,Premium,I,SI2,58.5,60.0,7.64,7.58,4.45,7972
10815,0.56,Ideal,F,VS2,60.8,56.0,5.33,5.3,3.23,1778
24270,1.15,Premium,G,SI1,62.2,56.0,6.76,6.68,4.18,5851
5592,0.7,Good,F,SI1,59.7,64.0,5.71,5.74,3.42,2337
9081,0.3,Very Good,G,VVS1,62.1,61.0,4.27,4.3,2.66,789
2742,0.31,Ideal,H,VVS2,62.3,54.0,4.36,4.38,2.72,630
1556,0.34,Ideal,F,VS2,62.1,56.0,4.47,4.45,2.77,880
15182,0.73,Ideal,G,VVS2,61.3,57.0,5.84,5.81,3.57,2869
305,0.42,Very Good,F,VS1,60.9,58.0,4.84,4.88,2.96,910
21635,0.3,Ideal,E,VS1,60.7,57.0,4.36,4.31,2.63,911
3261,0.41,Ideal,D,VVS1,62.3,57.0,4.77,4.73,2.96,1582
2228,0.44,Ideal,E,VVS2,60.9,57.0,4.9,4.95,3.0,1274
15804,0.23,Very Good,E,VVS2,63.7,55.0,3.87,3.89,2.47,485
19395,2.01,Very Good,I,VS1,62.9,59.0,7.94,8.03,5.02,18041
19380,2.04,Very Good,I,SI2,62.5,52.0,8.02,8.17,5.06,14477
1903,1.06,Ideal,G,SI2,61.0,56.0,6.62,6.56,4.02,3321
24227,0.54,Premium,F,SI2,61.8,61.0,5.28,5.18,3.23,1097
21861,0.54,Premium,H,SI1,61.0,58.0,5.23,5.27,3.2,1154
25358,0.75,Fair,F,VS2,65.4,58.0,5.63,5.68,3.7,2648
6008,1.06,Ideal,E,VS1,62.1,57.0,6.49,6.52,4.04,8413
8949,0.41,Good,D,SI1,63.1,59.0,4.7,4.71,2.97,791
708,0.9,Good,J,SI2,,56.0,6.1,6.17,3.92,2693
23070,0.3,Ideal,E,VS2,61.0,56.0,4.36,4.33,2.65,844
2242,1.31,Premium,H,VS2,62.1,58.0,7.01,6.86,4.31,6368
17915,0.53,Premium,E,VS2,61.6,57.0,5.21,5.18,3.2,1813
25216,0.41,Premium,I,VVS1,59.8,61.0,4.84,4.79,2.88,1107
6414,0.71,Ideal,G,SI1,61.3,55.0,5.73,5.79,3.53,3007
18674,0.79,Ideal,I,VS2,63.0,58.0,5.85,5.89,3.7,2712
22426,0.7,Ideal,D,SI2,62.6,57.0,5.63,5.68,3.54,2373
25503,1.73,Premium,H,SI1,61.8,57.0,7.77,7.64,4.76,12931
22407,1.01,Very Good,F,SI1,62.7,57.0,6.32,6.38,3.98,5174
26399,1.32,Premium,I,SI2,60.8,58.0,7.03,7.11,4.3,4704
19678,0.33,Premium,H,VS1,62.1,59.0,4.43,4.46,2.76,579
23177,1.07,Ideal,E,SI2,62.2,55.0,6.54,6.58,4.08,5325
5734,0.34,Ideal,J,VS1,61.9,53.9,4.5,4.53,2.79,469
22123,0.72,Very Good,E,SI1,61.6,58.0,5.74,5.78,3.55,2688
7598,0.41,Premium,I,VVS2,62.1,58.0,4.76,4.78,2.96,827
9018,1.6,Fair,F,SI2,65.0,56.0,7.35,7.26,4.8,6272
22218,1.07,Ideal,I,SI1,61.7,56.1,6.57,6.59,4.06,5002
23685,1.01,Premium,G,VS2,61.9,59.0,6.38,6.34,3.94,5864
10483,0.7,Premium,F,SI2,59.8,56.0,5.78,5.73,3.44,2184
7300,0.42,Premium,E,VS2,61.0,60.0,4.82,4.85,2.95,958
17419,0.43,Very Good,G,VVS1,62.3,59.0,4.77,4.83,2.99,1207
25196,0.35,Ideal,E,VS2,62.0,57.0,4.55,4.51,2.81,984
25907,1.24,Ideal,E,SI1,63.5,55.0,6.86,6.82,4.35,7701
1870,1.71,Fair,I,SI2,65.1,60.0,7.5,7.46,4.87,8800
5805,1.11,Premium,H,VS2,61.7,58.0,6.64,6.69,4.11,5450
7778,0.5,Ideal,G,SI1,62.1,57.0,5.05,5.09,3.15,1153
16663,1.21,Premium,H,SI2,61.9,55.0,6.84,6.79,4.22,5218
20435,0.74,Good,D,VVS1,59.2,62.6,5.85,5.87,3.47,4274
4485,0.32,Ideal,G,VS2,61.8,55.0,4.4,4.43,2.73,564
241,0.39,Ideal,E,SI1,61.1,55.0,4.74,4.75,2.9,628
16148,0.5,Premium,F,VS2,62.2,59.0,5.06,5.1,3.16,1436
19260,0.3,Ideal,H,VVS1,62.2,55.0,4.3,4.32,2.68,665
9134,1.0,Fair,F,SI1,66.4,57.0,6.21,6.14,4.1,4256
5405,0.29,Premium,I,VS2,62.4,58.0,4.23,4.2,2.63,429
21474,0.44,Premium,I,VS1,62.8,56.0,4.88,4.83,3.05,1040
26587,0.39,Ideal,F,VVS1,62.1,55.0,4.69,4.71,2.92,1124
26211,0.34,Premium,G,VS2,60.3,54.0,4.56,4.53,2.74,765
26791,0.51,Good,F,SI1,64.0,57.0,5.06,5.01,3.22,1274
9348,0.3,Ideal,E,VVS1,62.6,54.0,4.28,4.31,2.69,826
877,0.4,Very Good,G,SI2,62.9,57.0,4.68,4.7,2.95,630
8832,1.11,Premium,H,SI1,,58.0,6.63,6.59,4.09,4960
